datetime,ltp,qty
1718352700670,83.7,25
1718352701082,83.55,75
1718352701373,83.7,25
1718352701858,83.55,125
1718352702703,83.7,75
1718352702996,83.65,100
1718352703339,83.75,300
1718352704062,83.75,50
1718352704461,83.65,25
1718352705101,83.7,25
1718352705618,83.6,25
1718352705966,83.55,25
1718352706627,83.8,300
1718352707022,83.55,250
1718352707559,83.55,25
1718352708057,83.5,1475
1718352708898,83.8,175
1718352708898,83.8,175
1718352709341,83.8,25
1718352710030,83.75,25
1718352710424,83.55,25
1718352711099,83.8,50
1718352711481,83.8,25
1718352711664,83.8,125
1718352712609,83.75,25
1718352712881,83.9,25
1718352713271,83.9,25
1718352713868,83.85,25
1718352714903,83.5,50
1718352715038,83.45,25
1718352715468,83.4,75
1718352715545,83.3,50
1718352716507,83.35,25
1718352717154,83.3,25
1718352717654,83.0,50
1718352718068,83.15,25
1718352718698,83.0,50
1718352719034,83.0,25
1718352719754,83.05,50
1718352720108,83.35,25
1718352720108,83.35,25
1718352720330,83.2,100
1718352721154,83.2,50
1718352721490,83.25,25
1718352721867,83.35,200
1718352722645,83.45,50
1718352723139,83.3,50
1718352723581,83.6,25
1718352723581,83.6,25
1718352724916,83.55,25
1718352725106,83.55,25
1718352725419,83.45,50
1718352726065,83.4,200
1718352726381,83.5,25
1718352726862,83.6,25
1718352727427,83.4,25
1718352728010,83.55,25
1718352728527,83.35,25
1718352729081,83.5,200
1718352729691,83.65,50
1718352730163,83.7,25
1718352730596,83.65,200
1718352731007,83.75,150
1718352731669,83.6,25
1718352731669,83.6,25
1718352732418,83.8,50
1718352733098,83.65,25
1718352733452,83.7,100
1718352733818,83.65,25
1718352734669,83.55,25
1718352735067,83.6,25
1718352735757,83.75,50
1718352735961,83.7,25
1718352736734,83.65,125
1718352736734,83.65,125
1718352737869,83.75,75
1718352737869,83.75,75
1718352738426,83.8,25
1718352738997,83.65,50
1718352739494,83.65,25
1718352740096,83.8,25
1718352740556,83.8,25
1718352740990,83.8,125
1718352741351,83.55,250
1718352742013,83.5,25
1718352742158,83.45,50
1718352742813,83.7,25
1718352743712,83.3,175
1718352744027,83.55,50
1718352744609,83.6,75
1718352745059,83.55,100
1718352745764,83.55,25
1718352746014,83.5,25
1718352746611,83.05,25
1718352746611,83.05,25
1718352747430,83.2,75
1718352748063,83.1,25
1718352748515,83.15,75
1718352748957,83.25,100
1718352749484,83.0,25
1718352750109,82.55,50
1718352750207,82.55,25
1718352750663,83.0,25
1718352751154,82.9,25
1718352751369,82.75,250
1718352751754,82.8,575
1718352752377,82.7,25
1718352753167,82.4,25
1718352753650,82.35,25
1718352754009,82.8,25
1718352754902,82.6,50
1718352755090,82.65,25
1718352755262,82.6,25
1718352755884,82.6,50
1718352756559,82.8,25
1718352756559,82.8,25
1718352757530,82.9,25
1718352758105,83.0,150
1718352758540,83.1,50
1718352758540,83.1,50
1718352759495,83.05,75
1718352760162,83.1,75
1718352760533,83.3,25
1718352760828,83.25,25
1718352760828,83.25,25
1718352762006,83.1,25
1718352762006,83.1,25
1718352763173,83.15,25
1718352763323,83.15,50
1718352764111,83.05,25
1718352764305,83.2,225
1718352764305,83.2,225
1718352765717,83.15,200
1718352765853,83.0,25
1718352766432,83.0,25
1718352767111,83.25,25
1718352767111,83.25,25
1718352767595,83.0,100
1718352768583,82.85,200
1718352768617,82.85,25
1718352769585,83.1,75
1718352769859,83.15,25
1718352769859,83.15,25
1718352770950,82.9,25
1718352771612,82.8,175
1718352772045,82.7,25
1718352772756,82.6,25
1718352773174,82.55,200
1718352773551,82.75,100
1718352774176,82.8,25
1718352774382,82.8,50
1718352775100,82.7,25
1718352775100,82.7,25
1718352776135,82.75,75
1718352776218,82.9,75
1718352776218,82.9,75
1718352777114,82.75,25
1718352778170,82.8,25
1718352778474,82.85,25
1718352778879,82.7,50
1718352779736,82.95,200
1718352779736,82.95,200
1718352779736,82.95,200
1718352780774,82.7,25
1718352780774,82.7,25
1718352781398,82.6,25
1718352781973,82.65,25
1718352782408,82.45,25
1718352782776,82.7,25
1718352782776,82.7,25
1718352784090,82.75,25
1718352784501,82.95,100
1718352785102,82.85,25
1718352785754,82.75,50
1718352785888,82.75,75
1718352786294,82.6,25
1718352786294,82.6,25
1718352787484,82.8,25
1718352787484,82.8,25
1718352788603,82.75,25
1718352789070,82.85,50
1718352789793,82.75,25
1718352790039,82.6,25
1718352790805,82.75,25
1718352790854,82.8,200
1718352790854,82.8,200
1718352792086,82.95,25
1718352792458,82.8,25
1718352792458,82.8,25
1718352793483,82.55,25
1718352793483,82.55,25
1718352794503,82.65,200
1718352795172,82.5,25
1718352795502,82.65,50
1718352795703,82.5,25
1718352796578,82.8,50
1718352797065,82.7,25
1718352797613,82.5,25
1718352798043,82.6,25
1718352798802,82.7,25
1718352798802,82.7,25
1718352799826,82.7,25
1718352799826,82.7,25
1718352800444,82.75,50
1718352801082,82.6,175
1718352801425,82.75,25
1718352801771,82.6,25
1718352802322,82.55,50
1718352803098,82.8,25
1718352803464,82.8,25
1718352803825,82.8,25
1718352804547,82.8,75
1718352805262,82.2,25
1718352805692,82.35,100
1718352806138,82.65,50
1718352806369,82.7,25
1718352806911,83.0,25
1718352807704,83.0,200
1718352807704,83.0,200
1718352808573,83.0,50
1718352809170,83.0,50
1718352809641,83.0,25
1718352810146,83.0,25
1718352810146,83.0,25
1718352810449,83.0,50
1718352811159,82.9,50
1718352811684,82.65,25
1718352811684,82.65,25
1718352812725,82.9,25
1718352812725,82.9,25
1718352813550,83.0,100
1718352814175,82.9,25
1718352814606,82.8,125
1718352814946,82.85,25
1718352815629,82.95,50
1718352816140,82.8,100
1718352816259,83.05,25
1718352817077,83.05,25
1718352817568,82.85,75
1718352818168,82.8,25
1718352818827,82.8,25
1718352819019,82.85,25
1718352820031,82.95,25
1718352820150,83.1,25
1718352820609,83.35,25
1718352821193,83.2,25
1718352821591,83.35,50
1718352822164,83.45,175
1718352822770,83.55,25
1718352823192,83.55,25
1718352823841,83.65,100
1718352824180,83.6,25
1718352824850,83.6,25
1718352825162,83.55,100
1718352825456,83.55,50
1718352825456,83.55,50
1718352825456,83.55,50
1718352826722,83.4,200
1718352827652,83.6,50
1718352827881,83.55,125
1718352828792,83.1,25
1718352829169,82.95,75
1718352829655,82.95,25
1718352830115,83.0,25
1718352830694,83.15,200
1718352830947,82.95,200
1718352831928,82.95,25
1718352831928,82.95,25
1718352832550,82.7,50
1718352832595,82.8,50
1718352833735,82.65,25
1718352834201,82.65,25
1718352834722,82.5,250
1718352835013,82.5,50
1718352835663,82.9,25
1718352836098,82.9,100
1718352836617,83.0,25
1718352836617,83.0,25
1718352837593,82.9,150
1718352838216,82.6,25
1718352838216,82.6,25
1718352838950,82.8,50
1718352839840,82.65,25
1718352840220,82.6,25
1718352840653,82.55,25
1718352841203,82.55,75
1718352841596,82.65,50
1718352841596,82.65,50
1718352843006,82.4,25
1718352843006,82.4,25
1718352843643,82.65,75
1718352843643,82.65,75
1718352844586,82.7,100
1718352845147,82.7,150
1718352845678,82.7,75
1718352846181,82.55,25
1718352846700,82.7,25
1718352847152,82.8,75
1718352847552,82.55,25
1718352848199,82.65,50
1718352849091,81.95,100
1718352849175,81.8,25
1718352849658,81.9,50
1718352849981,81.85,1100
1718352850643,81.95,75
1718352851049,81.8,25
1718352851711,82.05,200
1718352851711,82.05,200
1718352852831,82.2,200
1718352853212,82.15,75
1718352853781,82.25,50
1718352853781,82.25,50
1718352855082,82.3,25
1718352855148,82.25,25
1718352855727,82.8,150
1718352856217,83.7,75
1718352856912,83.95,50
1718352857185,84.15,25
1718352857861,83.9,75
1718352858072,83.9,50
1718352859203,83.6,25
1718352859361,83.55,25
1718352860206,83.4,25
1718352860517,83.45,25
1718352860517,83.45,25
1718352861873,83.15,25
1718352862227,83.2,25
1718352862792,83.2,25
1718352863606,83.0,25
1718352864032,82.25,75
1718352864470,82.65,75
1718352865021,82.9,25
1718352865909,82.85,50
1718352866066,83.0,25
1718352866789,82.9,25
1718352866789,82.9,25
1718352867465,82.95,100
1718352867760,83.0,25
1718352868736,83.0,25
1718352869104,83.2,75
1718352869810,83.25,25
1718352870199,83.0,25
1718352870785,82.95,50
1718352871243,82.85,100
1718352871935,82.9,25
1718352871935,82.9,25
1718352873401,83.15,25
1718352873401,83.15,25
1718352874148,83.0,25
1718352874588,82.8,75
1718352874588,82.8,75
1718352875495,83.05,75
1718352875978,83.05,25
1718352875978,83.05,25
1718352876781,83.0,25
1718352877935,82.8,250
1718352877935,82.8,250
1718352878819,82.95,100
1718352878819,82.95,100
1718352878819,82.95,100
1718352880193,82.9,25
1718352880632,82.8,75
1718352880632,82.8,75
1718352881539,82.8,25
1718352881779,82.8,25
1718352881779,82.8,25
1718352882867,82.75,25
1718352883659,82.6,125
1718352884218,82.85,25
1718352884658,82.75,50
1718352885248,82.75,25
1718352886227,82.85,25
1718352886668,82.85,150
1718352887245,82.65,75
1718352887315,82.8,25
1718352888108,82.9,25
1718352888901,82.9,50
1718352888901,82.9,50
1718352889904,82.7,25
1718352890121,82.7,25
1718352890941,82.7,225
1718352891208,82.75,25
1718352891604,82.6,50
1718352891983,82.65,25
1718352892611,82.5,150
1718352892928,82.65,125
1718352893716,82.4,25
1718352893716,82.4,25
1718352894984,82.45,125
1718352895043,82.6,25
1718352895544,82.7,25
1718352895544,82.7,25
1718352896646,82.8,50
1718352897238,82.95,150
1718352897668,82.95,25
1718352898002,82.85,300
1718352898788,82.75,200
1718352899051,82.85,25
1718352899700,82.7,25
1718352900038,82.65,50
1718352900038,82.65,50
1718352901202,82.5,25
1718352901769,82.7,50
1718352901987,82.6,175
1718352902283,82.8,800
1718352902896,82.6,25
1718352903684,82.55,50
1718352903999,82.8,50
1718352903999,82.8,50
1718352905725,82.85,25
1718352905949,82.8,200
1718352906773,82.6,50
1718352907050,82.65,75
1718352907741,82.4,25
1718352907741,82.4,25
1718352908481,82.25,375
1718352909184,82.3,25
1718352909639,82.4,125
1718352910097,82.35,25
1718352910658,82.5,50
1718352910658,82.5,50
1718352911895,82.6,25
1718352912078,82.65,25
1718352912926,82.9,25
1718352913109,82.85,1800
1718352914211,82.75,50
1718352914649,82.75,25
1718352915056,82.85,25
1718352915317,82.9,25
1718352916026,82.9,175
1718352916923,82.6,100
1718352916923,82.6,100
1718352918174,82.8,50
1718352918445,82.8,150
1718352919062,82.8,25
1718352919638,82.95,1000
1718352920605,83.0,25
1718352921264,83.05,50
1718352921599,83.2,25
1718352922160,83.05,100
1718352922906,83.1,25
1718352923200,83.1,25
1718352923662,83.0,25
1718352924192,83.35,550
1718352925210,83.65,25
1718352925790,83.6,25
1718352926071,83.65,75
1718352926584,83.65,25
1718352927135,83.6,50
1718352927710,83.5,25
1718352928131,83.5,75
1718352928287,83.7,25
1718352929166,83.7,25
1718352929794,83.6,25
1718352930250,83.65,125
1718352930393,83.75,25
1718352931186,83.75,25
1718352932071,83.75,25
1718352932463,83.5,25
1718352933160,83.55,25
1718352933785,83.5,250
1718352934223,83.7,50
1718352934852,83.6,50
1718352935193,83.7,25
1718352935988,83.25,25
1718352936171,83.2,25
1718352936882,83.15,50
1718352937279,83.1,50
1718352938280,83.0,25
1718352938748,82.95,50
1718352939224,82.95,100
1718352939800,82.95,25
1718352940279,82.95,50
1718352940833,82.7,50
1718352941241,82.1,50
1718352941974,82.25,175
1718352941974,82.25,175
1718352942759,82.3,100
1718352943253,82.25,1550
1718352943419,82.25,50
1718352944865,82.25,50
1718352945127,82.35,25
1718352946061,83.15,25
1718352946250,83.2,25
1718352946827,83.25,25
1718352947257,83.4,25
1718352948166,83.35,25
1718352948483,83.6,25
1718352949201,83.4,500
1718352949845,83.6,25
1718352950218,83.3,25
1718352951076,83.65,75
1718352951273,83.6,50
1718352952000,83.7,25
1718352952000,83.7,25
1718352953098,83.6,25
1718352953098,83.6,25
1718352953783,83.5,25
1718352954302,83.7,25
1718352954800,83.7,25
1718352955137,83.6,75
1718352955837,83.25,50
1718352956202,83.2,100
1718352956795,83.5,25
1718352957229,83.4,75
1718352957979,83.4,125
1718352958198,83.45,50
1718352959164,83.25,25
1718352959480,83.15,75
1718352959982,82.9,125
1718352960889,83.0,25
1718352960998,83.0,25
1718352961695,83.05,75
1718352962235,82.8,25
1718352962686,82.9,25
1718352963175,83.15,50
1718352963175,83.15,50
1718352964419,83.4,25
1718352965064,83.35,50
1718352965193,83.4,75
1718352966175,83.35,25
1718352966519,83.45,150
1718352966519,83.45,150
1718352967936,83.55,25
1718352968167,83.55,975
1718352968818,83.65,500
1718352969105,83.45,25
1718352969811,83.3,25
1718352970228,83.4,75
1718352970453,83.4,50
1718352970913,83.4,25
1718352971823,83.5,250
1718352971823,83.5,250
1718352972632,83.6,25
1718352973148,83.7,25
1718352974089,83.25,25
1718352974089,83.25,25
1718352974877,83.2,25
1718352975231,83.3,125
1718352976282,83.35,25
1718352976832,83.0,50
1718352976832,83.0,50
1718352977821,83.4,300
1718352978252,83.2,50
1718352979052,83.5,25
1718352979289,83.35,50
1718352979862,83.2,475
1718352979862,83.2,475
1718352980822,83.4,25
1718352980822,83.4,25
1718352981941,83.4,50
1718352982272,83.5,250
1718352982914,83.55,25
1718352983220,83.65,100
1718352984309,83.55,150
1718352984898,83.55,25
1718352985262,83.45,50
1718352985350,83.4,200
1718352985931,83.45,50
1718352985931,83.45,50
1718352986929,83.35,25
1718352987884,83.3,75
1718352988300,83.35,25
1718352989119,83.6,25
1718352989119,83.6,25
1718352990294,83.55,50
1718352990860,83.45,200
1718352991306,83.55,25
1718352991306,83.55,25
1718352992067,83.4,25
1718352992735,83.65,150
1718352993282,83.55,25
1718352993715,83.5,125
1718352994167,83.65,50
1718352994811,83.7,50
1718352995729,83.45,50
1718352996136,83.7,25
1718352996136,83.7,25
1718352997462,83.65,50
1718352997580,83.5,25
1718352998270,83.45,50
1718352998610,83.6,25
1718352998610,83.6,25
1718352999807,83.65,125
1718352999807,83.65,125
1718353000943,83.5,25
1718353001292,83.5,50
1718353001604,83.35,100
1718353001604,83.35,100
1718353001604,83.35,100
1718353001604,83.35,100
1718353003296,83.3,250
1718353004259,83.4,100
1718353004399,83.35,25
1718353004399,83.35,25
1718353006099,83.2,25
1718353006099,83.2,25
1718353006894,83.4,75
1718353006894,83.4,75
1718353007538,83.55,25
1718353008297,83.65,25
1718353009216,83.4,25
1718353009822,83.65,25
1718353010171,83.4,25
1718353010943,83.55,75
1718353011106,83.55,50
1718353011860,83.55,25
1718353012167,83.55,25
1718353012963,83.35,100
1718353013252,83.5,25
1718353013897,83.55,50
1718353013897,83.55,50
1718353014590,83.35,25
1718353014590,83.35,25
1718353016018,83.45,25
1718353016018,83.45,25
1718353016707,83.4,25
1718353016707,83.4,25
1718353016707,83.4,25
1718353018185,83.45,25
1718353018960,83.5,25
1718353019286,83.35,25
1718353019768,83.5,100
1718353020264,83.5,25
1718353021095,83.8,25
1718353021095,83.8,25
1718353021095,83.8,25
1718353022107,83.45,25
1718353022803,83.55,25
1718353023115,83.45,25
1718353024124,83.75,25
1718353024124,83.75,25
1718353025274,83.9,25
1718353025981,84.0,175
1718353026278,83.95,150
1718353026728,83.85,200
1718353027106,83.8,200
1718353028177,84.0,50
1718353028191,84.0,125
1718353029167,83.9,50
1718353030296,83.65,25
1718353030296,83.65,25
1718353030512,83.85,25
1718353031261,83.9,25
1718353031384,83.9,25
1718353031384,83.9,25
1718353032818,83.75,25
1718353033296,83.65,25
1718353034041,83.75,150
1718353034041,83.75,150
1718353035142,83.45,50
1718353036363,83.5,150
1718353036531,83.4,100
1718353036531,83.4,100
1718353037942,83.75,25
1718353038163,83.75,25
1718353038944,83.9,25
1718353038944,83.9,25
1718353039621,83.7,25
1718353040054,83.75,25
1718353041018,84.0,150
1718353041018,84.0,150
1718353042106,83.75,25
1718353042106,83.75,25
1718353042982,84.0,150
1718353043295,83.9,25
1718353044105,84.15,25
1718353044403,84.25,25
1718353044912,84.15,25
1718353045340,84.25,25
1718353046372,84.85,75
1718353047322,84.4,100
1718353048075,84.5,50
1718353048075,84.5,50
1718353049124,84.55,25
1718353049271,84.35,50
1718353050338,84.1,25
1718353051226,84.1,25
1718353051399,84.1,75
1718353051752,84.25,225
1718353052313,84.4,50
1718353052851,84.4,200
1718353053326,84.25,25
1718353054224,84.45,25
1718353054348,84.5,25
1718353055184,84.55,25
1718353055184,84.55,25
1718353056359,84.5,25
1718353056921,84.7,25
1718353057026,84.65,100
1718353057945,84.55,25
1718353058097,84.55,25
1718353059011,84.7,25
1718353059313,84.7,250
1718353060080,84.6,25
1718353060234,84.45,100
1718353060673,84.5,25
1718353061312,84.6,25
1718353062218,84.3,25
1718353063319,84.5,150
1718353063399,84.55,50
1718353063893,84.6,25
1718353064359,84.4,50
1718353065055,84.4,50
1718353065319,84.6,25
1718353066062,84.1,300
1718353066259,84.05,125
1718353067178,84.45,25
1718353067178,84.45,25
1718353068041,84.55,25
1718353068352,84.5,200
1718353069269,84.55,75
1718353069269,84.55,75
1718353070023,84.55,25
1718353070333,84.7,25
1718353071036,84.5,150
1718353071291,84.55,25
1718353071931,84.55,25
1718353072219,84.55,25
1718353072910,84.55,25
1718353073273,84.55,25
1718353073840,84.55,250
1718353073840,84.55,250
1718353075167,84.5,50
1718353076243,84.5,25
1718353076288,84.5,125
1718353076728,84.4,25
1718353076728,84.4,25
1718353078292,84.65,25
1718353079355,84.45,75
1718353079355,84.45,75
1718353079902,84.4,25
1718353080195,84.2,225
1718353080213,84.2,75
1718353080570,84.15,225
1718353080570,84.15,225
1718353082083,84.25,75
1718353082345,84.2,25
1718353083053,84.55,25
1718353083352,84.55,50
1718353083930,84.5,50
1718353084288,84.35,25
1718353084965,84.55,25
1718353085350,84.55,25
1718353086259,84.4,25
1718353086259,84.4,25
1718353087206,84.3,25
1718353088289,84.4,100
1718353088289,84.4,100
1718353088917,84.4,50
1718353089294,84.25,25
1718353090351,83.5,25
1718353091239,83.9,25
1718353092236,84.15,25
1718353092236,84.15,25
1718353092967,84.0,25
1718353093308,83.75,50
1718353094091,83.65,100
1718353094222,83.8,25
1718353094975,83.95,25
1718353094975,83.95,25
1718353096274,84.05,25
1718353096515,84.0,25
1718353096973,83.9,25
1718353097809,83.8,25
1718353098367,84.0,25
1718353099069,83.75,75
1718353099260,83.9,25
1718353100364,83.95,125
1718353100984,83.9,100
1718353101315,83.95,125
1718353102078,84.0,100
1718353103310,83.9,25
1718353104337,83.45,25
1718353104569,83.75,25
1718353105030,83.75,25
1718353105030,83.75,25
1718353106167,83.95,100
1718353106696,84.0,25
1718353107328,83.95,25
1718353108313,83.9,25
1718353109021,83.9,25
1718353110156,84.1,25
1718353110379,83.95,25
1718353110379,83.95,25
1718353110840,83.9,50
1718353111238,84.0,25
1718353112005,84.0,25
1718353112285,84.0,25
1718353113174,83.7,75
1718353113340,84.0,75
1718353114353,83.9,50
1718353114714,83.95,25
1718353116175,84.15,25
1718353116175,84.15,25
1718353116927,84.05,75
1718353117366,83.95,25
1718353117967,84.0,25
1718353118308,84.0,25
1718353119261,84.0,25
1718353119358,84.0,25
1718353120035,84.15,25
1718353120179,84.1,25
1718353121094,84.0,25
1718353121209,84.0,25
1718353122258,83.95,25
1718353122988,83.9,50
1718353123709,83.95,25
1718353124518,84.05,200
1718353125058,83.9,25
1718353125058,83.9,25
1718353126135,84.0,50
1718353126324,84.0,50
1718353126827,83.65,25
1718353126827,83.65,25
1718353127952,83.55,100
1718353129263,84.0,175
1718353129263,84.0,175
1718353130282,83.75,50
1718353131267,83.9,125
1718353131267,83.9,125
1718353131971,83.85,75
